14000US36061015601,"Census Tract 156.01, New York County, New York",187438.4
14000US36061012600,"Census Tract 126, New York County, New York",187987.9
14000US36061013600,"Census Tract 136, New York County, New York",188311.5
14000US36061024500,"Census Tract 245, New York County, New York",188762.5
14000US36061015400,"Census Tract 154, New York County, New York",197916.8
14000US36061025300,"Census Tract 253, New York County, New York",204768.5
14000US36061026100,"Census Tract 261, New York County, New York",219173.0
14000US36061015802,"Census Tract 158.02, New York County, New York",227221.0
14000US36081045500,"Census Tract 455, Queens County, New York",260634.1
14000US17031030702,"Census Tract 307.02, Cook County, Illinois",263992.6
